subjects	S	flankers	R	rt
8	right	incongruent	right	0.172117453392281
8	right	congruent	right	0.654183195596654
8	left	incongruent	left	0.311397461447749
8	left	congruent	left	0.40899683520296
8	left	incongruent	left	0.439121025123419
8	right	congruent	right	0.308378484755395
8	left	congruent	left	0.243242634160881
8	left	congruent	left	0.487620868821626
8	left	congruent	left	0.184158003654042
8	left	incongruent	left	0.272103191258973
8	right	incongruent	right	0.803810188483419
8	left	congruent	left	0.190802302518414
8	right	incongruent	right	1.89441286796267
8	left	congruent	left	0.491598187634545
8	right	incongruent	right	0.31790282704083
8	right	incongruent	right	0.424964950111412
8	right	incongruent	right	0.633772256337866
8	left	congruent	left	0.520216818832892
8	right	incongruent	right	0.206163308629053
8	left	incongruent	left	0.78161325739931
8	left	incongruent	left	1.22649591128551
8	right	congruent	right	0.134268127376951
8	left	incongruent	left	0.23608589867418
8	right	congruent	right	0.354685507272588
8	left	incongruent	right	0.471561121805601
8	right	congruent	right	0.15664691558859
8	left	congruent	left	0.267292288541961
9	right	incongruent	right	0.232916807673652
9	left	incongruent	left	0.158001082727549
9	right	incongruent	right	0.249221545598271
9	left	congruent	left	0.350125865729514
9	right	congruent	right	0.179042916884653
9	right	incongruent	right	0.203756359739544
9	left	incongruent	left	0.410799052965841
9	left	incongruent	left	0.375196009516101
9	left	incongruent	left	0.298102933202621
9	right	congruent	right	0.244024940008563
9	right	congruent	right	0.189160592128126
9	left	incongruent	left	0.214698335586443
9	right	congruent	right	0.134452259682248
9	left	incongruent	left	0.213841905184189
9	left	incongruent	left	0.223125632244534
9	left	incongruent	left	0.217044499235852
9	right	incongruent	left	0.599378756432414
9	right	incongruent	right	0.13526537568147
9	right	incongruent	right	0.302415739202389
9	left	congruent	left	0.151889193927269
9	right	congruent	right	0.199175993149134
9	right	incongruent	left	0.224690050164593
9	right	congruent	right	0.182581137320532
9	left	incongruent	left	0.27341933692502
9	right	incongruent	right	0.438247496149957
9	left	incongruent	left	0.58208425060416
9	right	incongruent	right	0.158777777065988
9	right	congruent	right	0.356440718968742
9	left	incongruent	left	0.12071540351799
9	right	incongruent	right	0.52909089484116
9	left	congruent	left	0.40756896669225
9	left	congruent	left	0.259452650895051
9	right	incongruent	right	0.28070030390969
9	left	incongruent	right	0.616587532177237
9	right	incongruent	left	0.264343028140799
9	left	incongruent	right	0.235485891877793
9	left	congruent	left	0.161435246351848
9	left	congruent	left	0.26708606614192
9	left	congruent	left	0.189856000916071
9	right	congruent	right	0.273818890315732
9	right	incongruent	left	0.163562664478727
9	right	congruent	right	0.122476504963091
9	right	congruent	right	0.501519544449477
9	right	incongruent	right	0.376061915980043
9	left	congruent	left	0.365053425873051
9	left	congruent	left	0.207212975056346
9	right	congruent	right	0.146136513894298
9	right	congruent	left	0.183632231990788
9	right	incongruent	right	0.795241209629945
9	left	incongruent	left	0.272665291565419
9	left	incongruent	right	0.220921143127616
9	left	congruent	left	0.143748212856591
9	left	incongruent	left	0.201514680245027
9	right	incongruent	right	0.513001616963565
9	left	congruent	left	0.454581171588567
9	right	congruent	right	0.177522631528466
9	left	congruent	left	0.173038725803438
9	right	incongruent	left	0.116339341491295
9	left	congruent	left	0.334974971919395
9	left	incongruent	left	0.499512123293917
9	right	incongruent	right	0.254153605553981
9	left	congruent	left	0.194682742286033
9	left	incongruent	right	0.141736139192378
9	left	incongruent	left	0.579375472318858
9	right	incongruent	left	0.593369092144734
9	right	incongruent	right	0.199324295704705
9	left	congruent	left	0.285195453239724
9	right	congruent	right	0.210060226586719
9	right	incongruent	right	0.38750791706994
9	left	incongruent	right	0.141222174701309
9	left	incongruent	right	0.345774090786065
9	left	congruent	left	0.148274308636504
9	left	congruent	right	0.21096520100238
9	right	congruent	right	0.369468420326267
9	right	congruent	right	0.18487599507173
9	left	incongruent	left	0.228527346853859
9	right	congruent	left	0.188819014629341
9	left	incongruent	left	0.417658109750602
9	right	incongruent	left	0.271917563947932
9	right	congruent	right	0.294696470335861
9	left	congruent	left	0.205000424607873
9	right	congruent	right	0.22717399302115
9	left	congruent	left	0.152437523716193
9	right	incongruent	left	0.269444705582702
9	right	incongruent	right	0.474056233287566
9	right	incongruent	left	0.255289056120245
9	right	incongruent	right	0.250346564956819
9	right	congruent	right	0.163541749213389
9	left	incongruent	right	0.169982977630194
9	right	congruent	right	0.182103713914603
9	right	incongruent	right	0.307431502872141
9	left	incongruent	left	0.147486131095675
9	left	incongruent	left	0.481560974184202
9	right	congruent	right	0.17803545015373
9	right	congruent	right	0.206566044461176
9	left	incongruent	left	0.429281810204222
9	left	congruent	left	0.499506455749012
9	left	congruent	left	0.393624199129033
9	right	incongruent	right	0.434283817038684
9	right	congruent	right	0.308999373479531
9	left	congruent	left	0.204526539673076
9	left	incongruent	left	0.584966012881078
9	left	congruent	left	0.150323183825549
9	left	congruent	left	0.270819357112584
9	left	congruent	right	0.242552999929175
9	right	congruent	right	0.23325110422179
9	right	congruent	right	0.310953863981124
9	left	incongruent	left	0.299430264815561
9	left	congruent	left	0.204249506237809
9	left	incongruent	left	0.541671416651485
9	right	congruent	right	0.174191810793491
9	left	congruent	left	0.160082369235262
9	right	congruent	right	0.107466492195248
9	left	congruent	left	0.255316430497004
9	right	incongruent	right	0.537129032017208
9	right	congruent	right	0.267167994771542
9	left	congruent	left	0.291254266927517
9	left	congruent	left	0.527514408308633
9	left	congruent	left	0.304235126093827
9	left	congruent	right	0.183729506205481
9	left	incongruent	right	0.25144650125943
9	left	incongruent	left	0.55110053864642
9	left	congruent	left	0.257740103535738
9	left	incongruent	left	0.803262398355255
9	left	congruent	left	0.184819375583014
9	left	congruent	left	0.21197509592371
9	left	congruent	left	0.267287354450828
9	right	incongruent	right	0.347993069531778
9	right	congruent	right	0.125432045405805
9	left	incongruent	left	0.360025902175611
9	left	congruent	left	0.159932778238335
9	right	incongruent	right	0.142969909664428
9	left	congruent	left	0.537508794885718
9	right	incongruent	right	0.427715243837451
9	right	congruent	right	0.121089982243801
9	left	incongruent	right	0.12046248186009
9	right	incongruent	right	0.187585398603186
9	right	congruent	right	0.161814815889306
9	left	incongruent	left	0.488260178678677
9	right	incongruent	left	0.799321383207245
9	left	congruent	right	0.457612849402095
9	right	incongruent	right	0.198467340712633
9	left	congruent	left	0.164883804807313
9	right	incongruent	left	0.149999855957733
9	right	congruent	right	0.13576347977381
9	left	incongruent	left	0.256172328408996
9	left	incongruent	left	0.177979839127848
9	right	incongruent	right	0.17419532987789
9	right	congruent	right	0.329174576985913
9	right	congruent	right	0.286845155178702
9	left	congruent	left	0.135543506492865
9	right	congruent	left	0.215646532380696
9	right	congruent	right	0.179300668523628
9	left	congruent	left	0.25862732367862
9	right	incongruent	left	0.19620771686841
9	left	congruent	left	0.253258365688155
9	right	congruent	right	0.135801300169083
9	left	incongruent	left	0.248563553438728
9	left	congruent	left	0.134480236195493
9	right	congruent	right	0.124274445940251
9	left	congruent	left	0.152043485083571
9	left	congruent	left	0.412818537984464
9	right	incongruent	right	0.683045827323767
9	right	incongruent	left	0.552548716057035
9	right	congruent	right	0.127477695931011
9	right	incongruent	right	0.351735469522747
9	left	congruent	left	0.265848206475393
9	right	congruent	right	0.267308413543862
9	left	incongruent	left	0.391939242301443
9	left	congruent	left	0.23220228468586
9	left	congruent	left	0.150468884686638
9	left	incongruent	left	0.198977805074794
9	left	congruent	left	0.289260452672539
9	right	incongruent	right	0.204431924311657
9	left	congruent	left	0.393172913554527
9	right	incongruent	left	0.255370070653046
9	left	congruent	left	0.576401012941826
9	right	incongruent	left	0.12616670937557
9	right	incongruent	right	0.330372824118135
9	left	congruent	left	0.210815575528984
9	left	incongruent	right	0.254099212277084
9	right	congruent	right	0.320531746873164
9	left	congruent	left	0.318029932050239
9	right	congruent	right	0.495204319432831
9	right	incongruent	right	0.320508787636723
9	left	incongruent	right	0.173803634857917
9	left	incongruent	left	0.238109424494382
9	left	incongruent	right	0.269545733152628
9	left	congruent	left	0.108988553041791
9	right	congruent	right	0.271596112068749
9	left	incongruent	left	0.146326480571941
9	right	congruent	right	0.215032087733012
9	right	congruent	right	0.134003640387917
9	left	congruent	left	0.136426708748834
9	left	incongruent	left	0.149419971937529
9	right	incongruent	right	0.212474808220361
9	left	congruent	left	0.285496373380263
9	right	congruent	right	0.21486615000691
9	left	incongruent	left	0.264427799689535
9	right	incongruent	right	0.136059731990028
9	left	congruent	left	0.099816826506149
9	left	incongruent	right	0.254229417751826
9	left	congruent	left	0.219578582794548
9	right	incongruent	right	0.16192900621595
9	right	congruent	right	0.142288017278158
9	left	incongruent	right	0.111006599555399
9	left	congruent	left	0.208130930411863
9	left	incongruent	left	0.128829976762794
9	left	congruent	left	0.284766949992842
9	left	congruent	left	0.262909620692442
9	right	incongruent	right	0.128113971098497
9	left	congruent	left	0.426033764946416
9	right	incongruent	right	0.244039134590903
9	left	incongruent	left	0.159676144257617
9	left	congruent	left	0.129603350950422
9	right	congruent	right	0.139039272872425
9	left	congruent	left	0.232947856460289
9	left	incongruent	right	0.296877245388046
9	left	congruent	right	0.327809184537241
9	right	incongruent	left	0.290177912575698
9	right	incongruent	right	0.211148888230988
9	left	congruent	left	0.272100288494527
9	right	incongruent	right	0.180449021217291
9	right	incongruent	right	0.321297973425901
9	left	incongruent	left	0.212464318701182
9	right	incongruent	left	0.284834635694647
9	left	incongruent	right	0.255577282706571
9	right	congruent	right	0.181023816354389
9	right	incongruent	left	0.311164336145905
9	left	congruent	left	0.388155515519934
9	right	congruent	right	0.236194649036008
9	left	incongruent	left	0.247126318993826
9	right	congruent	right	0.190009316741748
9	right	congruent	right	0.212165059841973
9	right	incongruent	right	0.530231379595947
9	left	congruent	left	0.253508224873056
9	right	incongruent	right	0.414869271195787
9	left	congruent	left	0.440231206092547
9	right	incongruent	right	0.273867876791626
9	right	congruent	right	0.200827756099329
9	right	congruent	left	0.481677972992603
9	right	congruent	right	0.149596223762577
9	left	incongruent	left	0.161565254825508
9	left	incongruent	left	0.755748705929389
9	right	incongruent	left	0.155251541385424
9	right	congruent	right	0.164332073522132
9	left	congruent	left	0.319120949832002
9	right	congruent	right	0.197799295454685
9	right	congruent	right	0.169916691378802
9	right	incongruent	right	0.102066706851064
9	left	incongruent	right	0.346663349067567
9	left	incongruent	left	0.48784855433835
9	right	congruent	right	0.123292121472345
9	left	incongruent	left	0.658255028016005
9	left	congruent	left	0.253404380902614
9	left	incongruent	left	0.190021899883553
9	left	incongruent	right	0.320118623306914
9	right	congruent	right	0.224481637414227
9	right	incongruent	right	0.268958148409259
9	left	incongruent	left	0.369765038216384
9	left	incongruent	left	0.642330176033459
9	right	congruent	left	0.422980284371259
9	left	incongruent	left	0.165800746514243
9	left	congruent	left	0.168037930748193
9	right	incongruent	right	0.427848352762334
9	right	congruent	right	0.236498839565984
9	right	congruent	left	0.189569899305382
9	left	congruent	right	0.21038657323645
9	right	congruent	right	0.158540983785739
9	right	incongruent	right	0.225239267078279
9	left	congruent	left	0.22785985119666
9	right	incongruent	right	0.225442123418638
9	right	congruent	right	0.214475662362169
9	left	incongruent	left	0.134445984001297
9	left	congruent	left	0.225602720569104
9	left	incongruent	left	0.21680979621389
9	right	congruent	right	0.214983361286461
9	right	incongruent	left	0.268108438346588
9	right	incongruent	left	0.233057224646251
9	left	congruent	left	0.276828087728171
9	right	incongruent	left	0.13938284537868
9	left	incongruent	left	0.574725357922599
9	right	congruent	right	0.229041658856168
9	left	congruent	left	0.381785281698355
9	right	incongruent	right	0.159776760834285
9	right	incongruent	right	0.152404091205138
9	left	incongruent	left	0.27540131821118
9	left	congruent	left	0.220653903576251
9	right	congruent	right	0.39151020162865
9	right	congruent	right	0.236677066878085
9	right	incongruent	left	0.145230171471183
9	right	incongruent	right	0.26835757512715
9	right	congruent	right	0.222452847318176
